Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Angelica,2020-10-13 05:24:46,00:21:24,,Schitt's Creek: Season 4: Girls’ Night (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:28,00:21:28,US (United States)
everyone else,2020-10-13 05:23:45,00:40:37,Autoplayed: user action: None; ,The 100: Season 7: The Queen's Gambit (Episode 7),,Amazon TVAFTKM Smart TV,00:41:09,Not latest view,US (United States)
Angelica,2020-10-13 05:01:28,00:21:55,Autoplayed: user action: None; ,Schitt's Creek: Season 4: Asbestos Fest (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:59,00:21:59,US (United States)
everyone else,2020-10-13 04:42:53,00:40:50,Autoplayed: user action: None; ,The 100: Season 7: Nakara (Episode 6),,Amazon TVAFTKM Smart TV,00:41:38,Not latest view,US (United States)
Angelica,2020-10-13 04:39:59,00:21:28,,Schitt's Creek: Season 4: Pregnancy Test (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:28,00:21:28,US (United States)
Angelica,2020-10-13 04:38:59,00:00:57,Autoplayed: user action: None; ,Schitt's Creek: Season 4: Dead Guy in Room 4 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:02,00:01:02,US (United States)
Angelica,2020-10-13 04:17:32,00:21:26,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Grad Night (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:30,00:21:30,US (United States)
everyone else,2020-10-13 04:00:48,00:42:03,,The 100: Season 7: Welcome to Bardo (Episode 5),,Amazon TVAFTKM Smart TV,00:42:03,00:42:03,US (United States)
Angelica,2020-10-13 03:56:10,00:21:22,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Friends & Family (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:26,00:21:26,US (United States)
Angelica,2020-10-13 03:34:47,00:21:22,Autoplayed: user action: None; ,Schitt's Creek: Season 3: Stop Saying Lice! (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:26,00:21:26,US (United States)
Angelica,2020-10-13 03:12:46,00:21:25,,Schitt's Creek: Season 3: Sebastien Raine (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:25,00:21:25,US (United States)
everyone else,2020-10-12 07:50:57,00:00:04,Autoplayed: user action: None; ,The 100: Season 7: The Queen's Gambit (Episode 7),,Amazon TVAFTKM Smart TV,00:00:36,Not latest view,US (United States)
everyone else,2020-10-12 07:10:04,00:40:51,Autoplayed: user action: None; ,The 100: Season 7: Nakara (Episode 6),,Amazon TVAFTKM Smart TV,00:41:38,Not latest view,US (United States)
everyone else,2020-10-12 06:28:39,00:41:23,Autoplayed: user action: None; ,The 100: Season 7: Welcome to Bardo (Episode 5),,Amazon TVAFTKM Smart TV,00:42:03,Not latest view,US (United States)
everyone else,2020-10-12 05:57:56,00:30:39,,The 100: Season 7: Hesperides (Episode 4),,Amazon TVAFTKM Smart TV,00:41:55,00:41:55,US (United States)
Angelica,2020-10-12 05:27:18,00:54:56,Autoplayed: user action: Unspecified; ,The Haunting of Bly Manor: Season 1: The Pupil (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:35:13,Not latest view,US (United States)
everyone else,2020-10-12 04:18:53,00:11:21,,The 100: Season 7: Hesperides (Episode 4),,Amazon TVAFTKM Smart TV,00:11:21,Not latest view,US (United States)
everyone else,2020-10-12 04:17:44,00:00:13,Autoplayed: user action: Unspecified; ,The 100: Season 7: Anaconda (Episode 8),,Amazon TVAFTKM Smart TV,00:00:49,Not latest view,US (United States)
everyone else,2020-10-12 04:17:35,00:00:05,Autoplayed: user action: None; ,The Magicians: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTKM Smart TV,00:00:05,Not latest view,US (United States)
everyone else,2020-10-12 04:17:15,00:00:09,Autoplayed: user action: None; ,Clip 3: The Haunting of Bly Manor,HOOK,Amazon TVAFTKM Smart TV,00:00:09,Not latest view,US (United States)
Angelica,2020-10-12 04:05:40,00:01:10,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:10,00:01:10,US (United States)
Angelica,2020-10-12 04:05:20,00:00:12,Autoplayed: user action: None; ,The Outpost_hook_04_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:12,00:00:12,US (United States)
Angelica,2020-10-12 04:02:15,00:00:06,Autoplayed: user action: Unspecified; ,The Haunting of Bly Manor: Season 1: The Pupil (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:03,Not latest view,US (United States)
Angelica,2020-10-12 04:00:41,00:01:10,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:10,Not latest view,US (United States)
Angelica,2020-10-12 03:58:35,00:01:10,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:10,Not latest view,US (United States)
Angelica,2020-10-12 03:58:10,00:00:19,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:19,Not latest view,US (United States)
Angelica,2020-10-12 03:57:11,00:00:49,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:49,Not latest view,US (United States)
Angelica,2020-10-12 03:53:41,00:00:46,Autoplayed: user action: None; ,Schitt's Creek: Season 1_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:46,Not latest view,US (United States)
everyone else,2020-10-11 07:31:25,00:00:04,Autoplayed: user action: None; ,The Magicians: Season 1: Remedial Battle Magic (Episode 11),,Amazon TVAFTKM Smart TV,00:01:12,Not latest view,US (United States)
everyone else,2020-10-11 06:49:16,00:42:07,Autoplayed: user action: None; ,The Magicians: Season 1: Homecoming (Episode 10),,Amazon TVAFTKM Smart TV,00:42:54,Not latest view,US (United States)
everyone else,2020-10-11 06:07:06,00:42:09,Autoplayed: user action: None; ,The Magicians: Season 1: The Writing Room (Episode 9),,Amazon TVAFTKM Smart TV,00:42:52,Not latest view,US (United States)
everyone else,2020-10-11 05:10:12,00:56:33,,The Magicians: Season 1: The Strangled Heart (Episode 8),,Amazon TVAFTKM Smart TV,00:42:51,00:42:51,US (United States)
everyone else,2020-10-11 05:09:31,00:00:05,Autoplayed: user action: None; ,The 100: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTKM Smart TV,00:00:05,Not latest view,US (United States)
everyone else,2020-10-11 05:09:22,00:00:04,Autoplayed: user action: None; ,Clip 1: The Haunting of Bly Manor,HOOK,Amazon TVAFTKM Smart TV,00:00:04,00:00:04,US (United States)
Angelica,2020-10-11 04:41:14,00:15:21,Autoplayed: user action: None; ,The Haunting of Bly Manor: Season 1: The Pupil (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:16:32,Not latest view,US (United States)
Angelica,2020-10-11 03:22:41,00:51:36,,The Haunting of Bly Manor: Season 1: The Great Good Place (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:51:36,Not latest view,US (United States)
Angelica,2020-10-11 03:21:26,00:00:58,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:58,Not latest view,US (United States)
everyone else,2020-10-10 16:23:08,00:00:04,Autoplayed: user action: None; ,The 100: Season 7: Anaconda (Episode 8),,Amazon TVAFTKM Smart TV,00:00:43,Not latest view,US (United States)
everyone else,2020-10-10 15:42:29,00:40:37,Autoplayed: user action: None; ,The 100: Season 7: The Queen's Gambit (Episode 7),,Amazon TVAFTKM Smart TV,00:41:09,Not latest view,US (United States)
everyone else,2020-10-10 15:01:37,00:40:51,Autoplayed: user action: None; ,The 100: Season 7: Nakara (Episode 6),,Amazon TVAFTKM Smart TV,00:41:38,Not latest view,US (United States)
everyone else,2020-10-10 14:20:00,00:41:23,Autoplayed: user action: None; ,The 100: Season 7: Welcome to Bardo (Episode 5),,Amazon TVAFTKM Smart TV,00:42:02,Not latest view,US (United States)
everyone else,2020-10-10 13:38:08,00:41:50,Autoplayed: user action: None; ,The 100: Season 7: Hesperides (Episode 4),,Amazon TVAFTKM Smart TV,00:41:55,Not latest view,US (United States)
everyone else,2020-10-10 12:56:59,00:41:07,Autoplayed: user action: None; ,The 100: Season 7: False Gods (Episode 3),,Amazon TVAFTKM Smart TV,00:42:02,00:42:02,US (United States)
everyone else,2020-10-10 12:25:47,00:31:10,,The 100: Season 7: The Garden (Episode 2),,Amazon TVAFTKM Smart TV,00:41:55,00:41:55,US (United States)
everyone else,2020-10-10 08:07:46,00:10:12,Autoplayed: user action: None; ,The 100: Season 7: The Garden (Episode 2),,Amazon TVAFTKM Smart TV,00:10:46,Not latest view,US (United States)
everyone else,2020-10-10 07:26:45,00:40:46,Autoplayed: user action: Unspecified; ,The 100: Season 7: From the Ashes (Episode 1),,Amazon TVAFTKM Smart TV,00:41:58,00:41:58,US (United States)
everyone else,2020-10-10 06:45:39,00:41:05,Autoplayed: user action: None; ,The 100: Season 6: The Blood of Sanctum (Episode 13),,Amazon TVAFTKM Smart TV,00:42:01,00:42:01,US (United States)
everyone else,2020-10-10 06:04:34,00:41:03,Autoplayed: user action: None; ,The 100: Season 6: Adjustment Protocol (Episode 12),,Amazon TVAFTKM Smart TV,00:41:44,00:41:44,US (United States)
everyone else,2020-10-10 05:22:26,00:42:04,,The 100: Season 6: Ashes to Ashes (Episode 11),,Amazon TVAFTKM Smart TV,00:42:04,00:42:04,US (United States)
everyone else,2020-10-10 05:20:45,00:00:12,Autoplayed: user action: None; ,The 100: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTKM Smart TV,00:00:12,Not latest view,US (United States)
everyone else,2020-10-10 05:20:35,00:00:05,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,Amazon TVAFTKM Smart TV,00:00:05,00:00:05,US (United States)
everyone else,2020-10-09 09:53:02,00:00:04,Autoplayed: user action: None; ,The Magicians: Season 2: Hotel Spa Potions (Episode 2),,Amazon TVAFTKM Smart TV,00:00:04,Not latest view,US (United States)
everyone else,2020-10-09 09:08:15,00:44:45,Autoplayed: user action: None; ,The Magicians: Season 2: Knight of Crowns (Episode 1),,Amazon TVAFTKM Smart TV,00:44:45,Not latest view,US (United States)
everyone else,2020-10-09 08:21:12,00:47:01,Autoplayed: user action: None; ,The Magicians: Season 1: Have You Brought Me Little Cakes (Episode 13),,Amazon TVAFTKM Smart TV,00:48:35,Not latest view,US (United States)
everyone else,2020-10-09 07:39:10,00:41:44,Autoplayed: user action: None; ,The Magicians: Season 1: Thirty-Nine Graves (Episode 12),,Amazon TVAFTKM Smart TV,00:42:51,Not latest view,US (United States)
everyone else,2020-10-09 06:57:25,00:41:43,Autoplayed: user action: None; ,The Magicians: Season 1: Remedial Battle Magic (Episode 11),,Amazon TVAFTKM Smart TV,00:42:51,Not latest view,US (United States)
everyone else,2020-10-09 06:15:16,00:42:08,Autoplayed: user action: None; ,The Magicians: Season 1: Homecoming (Episode 10),,Amazon TVAFTKM Smart TV,00:42:54,Not latest view,US (United States)
everyone else,2020-10-09 05:32:41,00:42:26,,The Magicians: Season 1: The Writing Room (Episode 9),,Amazon TVAFTKM Smart TV,00:42:52,Not latest view,US (United States)
everyone else,2020-10-09 05:32:23,00:00:01,Autoplayed: user action: None; ,The Magicians: Season 1: Homecoming (Episode 10),,Amazon TVAFTKM Smart TV,00:00:01,Not latest view,US (United States)
everyone else,2020-10-09 05:32:05,00:00:10,Autoplayed: user action: None; ,Hubie Halloween (Trailer),TRAILER,Amazon TVAFTKM Smart TV,00:00:10,Not latest view,US (United States)
Angelica,2020-10-08 09:31:31,00:00:04,Autoplayed: user action: None; ,The Great British Baking Show: Collection 4: Botanical (Episode 6),,FireTV 4K Stick 2018,00:00:04,Not latest view,US (United States)
everyone else,2020-10-08 08:56:49,00:00:04,Autoplayed: user action: None; ,The Magicians: Season 1: Homecoming (Episode 10),,Amazon TVAFTKM Smart TV,00:00:50,Not latest view,US (United States)
Angelica,2020-10-08 08:37:05,00:54:21,Autoplayed: user action: None; ,The Great British Baking Show: Collection 4: Pastry (Episode 5),,FireTV 4K Stick 2018,00:54:27,00:54:27,US (United States)
everyone else,2020-10-08 08:14:38,00:42:09,Autoplayed: user action: None; ,The Magicians: Season 1: The Writing Room (Episode 9),,Amazon TVAFTKM Smart TV,00:42:52,Not latest view,US (United States)
Angelica,2020-10-08 07:42:30,00:54:29,Autoplayed: user action: None; ,The Great British Baking Show: Collection 4: Batter (Episode 4),,FireTV 4K Stick 2018,00:54:29,00:54:29,US (United States)
everyone else,2020-10-08 07:32:38,00:41:59,Autoplayed: user action: None; ,The Magicians: Season 1: The Strangled Heart (Episode 8),,Amazon TVAFTKM Smart TV,00:42:51,Not latest view,US (United States)
Angelica,2020-10-08 07:20:17,00:22:04,Autoplayed: user action: Unspecified; ,The Great British Baking Show: Collection 4: Bread (Episode 3),,FireTV 4K Stick 2018,00:54:30,00:54:30,US (United States)
Angelica,2020-10-08 07:19:26,00:00:31,Autoplayed: user action: None; ,Hubie Halloween (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:31,Not latest view,US (United States)
everyone else,2020-10-08 06:52:15,00:40:16,Autoplayed: user action: None; ,The Magicians: Season 1: The Mayakovsky Circumstance (Episode 7),,Amazon TVAFTKM Smart TV,00:41:45,00:41:45,US (United States)
Angelica,2020-10-08 06:22:26,00:53:06,Autoplayed: user action: Unspecified; ,Ratched: Season 1: Mildred and Edmund (Episode 8),,FireTV 4K Stick 2018,00:57:37,00:57:37,US (United States)
Angelica,2020-10-08 06:17:56,00:03:19,Autoplayed: user action: Unspecified; ,Selling Sunset: Season 3: Back to Business (Episode 1),,FireTV 4K Stick 2018,00:03:19,00:03:19,US (United States)
Angelica,2020-10-08 06:17:15,00:00:14,,Ratched: Season 1: Mildred and Edmund (Episode 8),,FireTV 4K Stick 2018,00:00:14,Not latest view,US (United States)
Angelica,2020-10-08 06:16:16,00:00:05,Autoplayed: user action: None; ,Hubie Halloween (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:19,Not latest view,US (United States)
Angelica,2020-10-08 06:16:09,00:00:05,Autoplayed: user action: None; ,New Girl: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:05,00:00:05,US (United States)
Angelica,2020-10-08 06:15:21,00:00:37,Autoplayed: user action: None; ,The Great British Baking Show: Collection 6 (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:37,00:00:37,US (United States)
Angelica,2020-10-08 06:14:58,00:00:14,Autoplayed: user action: None; ,The Great British Baking Show: Collection 6 (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:14,Not latest view,US (United States)
Angelica,2020-10-08 06:14:40,00:00:14,Autoplayed: user action: None; ,Hubie Halloween (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:14,Not latest view,US (United States)
everyone else,2020-10-08 06:10:22,00:41:51,Autoplayed: user action: None; ,The Magicians: Season 1: Impractical Applications (Episode 6),,Amazon TVAFTKM Smart TV,00:42:44,00:42:44,US (United States)
everyone else,2020-10-08 05:54:02,00:14:14,Autoplayed: user action: Unspecified; ,"The Magicians: Season 1: Mendings, Major and Minor (Episode 5)",,Amazon TVAFTKM Smart TV,00:42:53,00:42:53,US (United States)
everyone else,2020-10-08 05:53:46,00:00:06,Autoplayed: user action: None; ,Hubie Halloween (Trailer),TRAILER,Amazon TVAFTKM Smart TV,00:00:06,Not latest view,US (United States)
everyone else,2020-10-08 05:34:44,00:00:04,Autoplayed: user action: None; ,The Magicians: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTKM Smart TV,00:00:04,Not latest view,US (United States)
everyone else,2020-10-08 05:04:57,00:28:48,,"The Magicians: Season 1: Mendings, Major and Minor (Episode 5)",,Amazon TVAFTKM Smart TV,00:28:48,Not latest view,US (United States)
everyone else,2020-10-08 05:04:42,00:00:01,Autoplayed: user action: None; ,The Magicians: Season 1: The Writing Room (Episode 9),,Amazon TVAFTKM Smart TV,00:00:01,Not latest view,US (United States)
everyone else,2020-10-08 05:03:17,00:00:46,Autoplayed: user action: None; ,Schitt's Creek: Season 1_hook_primary_16x9,HOOK,Amazon TVAFTKM Smart TV,00:00:46,00:00:46,US (United States)
Angelica,2020-10-07 10:15:21,00:00:04,Autoplayed: user action: None; ,New Girl: Season 5: Heat Wave (Episode 9),,FireTV 4K Stick 2018,00:00:11,Not latest view,US (United States)
Angelica,2020-10-07 09:53:29,00:21:47,Autoplayed: user action: None; ,New Girl: Season 5: The Decision (Episode 8),,FireTV 4K Stick 2018,00:21:48,00:21:48,US (United States)
Angelica,2020-10-07 09:31:37,00:21:47,Autoplayed: user action: None; ,New Girl: Season 5: Wig (Episode 7),,FireTV 4K Stick 2018,00:21:48,00:21:48,US (United States)
Angelica,2020-10-07 08:48:11,00:43:15,Autoplayed: user action: Unspecified; ,New Girl: Season 5: Reagan (Episode 6),,FireTV 4K Stick 2018,00:21:48,00:21:48,US (United States)
Angelica,2020-10-07 08:26:12,00:21:47,Autoplayed: user action: None; ,New Girl: Season 5: Bob & Carol & Nick & Schmidt (Episode 5),,FireTV 4K Stick 2018,00:21:48,00:21:48,US (United States)
Angelica,2020-10-07 08:04:21,00:21:47,Autoplayed: user action: None; ,New Girl: Season 5: No Girl (Episode 4),,FireTV 4K Stick 2018,00:21:48,00:21:48,US (United States)
Angelica,2020-10-07 07:42:29,00:21:47,Autoplayed: user action: None; ,New Girl: Season 5: Jury Duty (Episode 3),,FireTV 4K Stick 2018,00:21:48,00:21:48,US (United States)
Angelica,2020-10-07 07:30:25,00:11:56,Autoplayed: user action: Unspecified; ,New Girl: Season 5: What About Fred (Episode 2),,FireTV 4K Stick 2018,00:21:48,00:21:48,US (United States)
everyone else,2020-10-07 07:09:06,00:00:04,Autoplayed: user action: None; ,The Magicians: Season 1: The Writing Room (Episode 9),,Amazon TVAFTKM Smart TV,00:00:47,Not latest view,US (United States)
Angelica,2020-10-07 06:43:20,00:32:26,Autoplayed: user action: Unspecified; ,The Great British Baking Show: Collection 4: Bread (Episode 3),,FireTV 4K Stick 2018,00:32:26,Not latest view,US (United States)
everyone else,2020-10-07 06:27:06,00:41:59,Autoplayed: user action: None; ,The Magicians: Season 1: The Strangled Heart (Episode 8),,Amazon TVAFTKM Smart TV,00:42:51,Not latest view,US (United States)
Angelica,2020-10-07 05:59:04,00:44:04,Autoplayed: user action: Unspecified; ,The Great British Baking Show: Collection 4: Biscuits (Episode 2),,FireTV 4K Stick 2018,00:54:29,00:54:29,US (United States)
everyone else,2020-10-07 05:46:48,00:40:16,Autoplayed: user action: None; ,The Magicians: Season 1: The Mayakovsky Circumstance (Episode 7),,Amazon TVAFTKM Smart TV,00:41:45,Not latest view,US (United States)
everyone else,2020-10-07 05:04:01,00:42:44,,The Magicians: Season 1: Impractical Applications (Episode 6),,Amazon TVAFTKM Smart TV,00:42:44,Not latest view,US (United States)
Angelica,2020-10-06 14:50:48,00:10:27,Autoplayed: user action: None; ,The Great British Baking Show: Collection 4: Biscuits (Episode 2),,FireTV 4K Stick 2018,00:10:27,Not latest view,US (United States)
Angelica,2020-10-06 13:57:27,00:53:11,Autoplayed: user action: Unspecified; ,The Great British Baking Show: Collection 4: Cake (Episode 1),,FireTV 4K Stick 2018,00:54:26,00:54:26,US (United States)
everyone else,2020-10-06 11:32:15,00:00:04,Autoplayed: user action: None; ,The Magicians: Season 1: The Mayakovsky Circumstance (Episode 7),,Amazon TVAFTKM Smart TV,00:01:33,Not latest view,US (United States)
